SP ID,EgoNetworksCombined,Full Name,Occupation,Political rank,Military rank,Aristo title,Clerical title,Knowledge Network,Social Network,Professional Network,Religious Network,Academies,Royal Academy,Institut de France,Academy_single,Academiy_single_provincial,Salons,Freemason,Jacobin,SociÈtÈ des Trente,Lodge,GenderGroup,Nationality,Birth Year,Death Year,Birth City,Birth Country,Death City,Death Country,LockeNet,ASmithNet,VoltaireNet,RousseauNet,D'AlembertNet,HumeNet,BenthamNet,Column6,Wikipedia Image Link,VIAF ID,VIAF URL,RecipientLetterCount by EE ID,AuthorLetterCount by EE ID,Total Letters
1448,"Voltaire, D'Alembert, Rousseau, ASmith, Lespinasse, Geoffrin, Boufflers, Holbach",David Hume,"historian,philosopher",,,,,"Letters_Philosophical, Letters_Literary",,,,Philosophical Society of Edinburgh,,,,,"Lespinasse, Geoffrin, Boufflers, Holbach",,,,,Male,Scottish,1711,1776,Edinburgh,Scotland,Edinburgh,Scotland, ,ASmith,Voltaire,Rousseau,D'Alembert, , ,,upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Painting_of_David_Hume.jpg/200px-Painting_of_David_Hume.jpg,49226972,http://viaf.org/49226972,218,804,1022
1449,"Voltaire, Lespinasse","Louis Alexandre de La Rochefoucauld, duc de La Rochefoucauld",politician,,,duc,,Political Economy,"Government, Nobility, Elite",,,"Academy of La Rochelle, AcadÈmie des sciences, SociÈtÈ de mÈdecine de Paris",Yes,,,,Lespinasse,,,,,Male,French,1743,1792,,France,Gisors,France, , ,Voltaire, , , , ,,,9879850,http://viaf.org/9879850,2,2,4
1450,"Deffand, Lespinasse","Louis François FÈlix DorothÈe Des Balbes de Berton, comte de Crillon","general,army officer,soldier,politician,aristocrat,revolutionary",,high-ranking_general,comte,,Political Economy,"Nobility, Military, Elite, Government",,,,,,,,"Lespinasse, Deffand",,,,,Male,French,1748,1827,,France,,unknown, , , , , , , ,,,,,0,1,1
1451,"D'Alembert, Deffand","Etienne Canaye, abbÈ Canaye",,,,,abbÈ,Letters_Literary,,,Catholic_Clergy,Academy of Inscriptions,Yes,,Yes,,Deffand,,,,,Male,French,1694,1782,Paris, France,Paris, France, , , , , , , ,,,,,0,0,0
1452,Luynes,Christophe de Beaumont,archêveque de Paris,,,,,,"Nobility, Elite",,Catholic_High-ranking officials,,,,,,Luynes,,,,,Male,French,1703,1781,Paris,France,Paris,France,,,,,,,,,,39373425,https://viaf.org/viaf/39373425/,,,
1453,Luynes,FrÈdÈric JÈrÙme de Roye de La Rochefoucauld,"archbishop, cardinal, ambassador",,,,,,"Nobility, Elite",,Catholic_High-ranking officials ,,,,,,Luynes,,,,,Male,French,,1757,Versailles,,Paris,,,,,,,,,,,,,,,
1454,Luynes,Paul d'Albert de Luynes,"bishop, cardinal, academy member",,,,,,"Elite, Nobility",,Catholic_High-ranking officials,French Academy,,,,,Luynes,,,,,Male,French,1703,1788,Versailles,,Paris,,,,,,,,,,,9942722,https://viaf.org/viaf/9942722/,,,
1455,"Luynes, Leszcynska",Charles Philippe d'Albert de Luynes,"soldier, officer",,,,,Letters_Literary,"Nobility, Elite",Cultural,,,,,,,"Luynes, Leszcynska",,,,,Male,French,1695,1758,,,,,,,,,,,,,,66595697,https://viaf.org/viaf/66595697/,,,
1456,"Luynes, Leszcynska, Deffand",Marie BrÈlart,Deffand's aunt,,,duchesse de Luynes,,,"Nobility, Elite, Court",,,,,,,,"Luynes, Leszcynska, Deffand",,,,,Female,French,1684,1763,,,,,,,,,,,,,,162146529,https://viaf.org/viaf/162146529/,,,
1457,Mericourt,Charles Gilbert Romme,"politician,revolutionary,mathematician",,,,,"Political Economy, Sciences_Mathematical",Government,Education,,,,,,,Mericourt,,,,,Male,French,1750,1795,,France,,unknown, , , , , , , ,,upload.wikimedia.org/wikipedia/commons/thumb/2/20/Charles-Gilbert_Romme.png/200px-Charles-Gilbert_Romme.png,12418169,http://viaf.org/12418169,0,1,1
1458,"Voltaire, D'Alembert, Bentham, Mericourt",Jacques Pierre Brissot de Warville,"politician,journalist,revolutionary",,,,,"Letters_Literary, Political Economy",Government,"Cultural, Legal",,,,,,,Mericourt,,Yes,,,Male,French,1754,1793,Chartres,France,Paris,France, , ,Voltaire, ,D'Alembert, ,Bentham,,upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Jacques_Pierre_Brissot.jpg/220px-Jacques_Pierre_Brissot.jpg,64002647,http://viaf.org/64002647,1,10,11
1459,Mericourt,Philippe François Nazaire Fabre d'Eglantine,"politician,poet,author,playwright,revolutionary",,,,,"Letters_Literary, Political Economy",,Cultural,,AcadÈmie des jeux floraux,Yes,,Yes,,Mericourt,,Yes,,,Male,French,1750,1794,,France,,unknown, , , , , , , ,,http://upload.wikimedia.org/wikipedia/commons/7/79/Eglantine.gif,39486599,http://viaf.org/39486599,0,1,1
1460,Mericourt,"HonorÈ Gabriel Riqueti, comte de Mirabeau","statesman,author,orator",,,comte,,Letters_Literary,"Government, Elite, Nobility",,,,,,,,Mericourt,Yes,Yes,,,Male,French,1749,1791,,France,,unknown, , , , , , , ,,http://upload.wikimedia.org/wikipedia/commons/6/6b/Honor%C3%A9-Gabriel_Riqueti%2C_marquis_de_Mirabeau.PNG,92203246,http://viaf.org/92203246,1,3,4
1461,"Voltaire,  Holbach",David Garrick,"actor,playwright",,,,,Letters_Literary,,"Artist, Cultural",Prostestant_Non-Anglican_Calvanist,,,,,,"Holbach, Montagu",,,,,Male,English,1717,1779,Hereford,England,London,England, , ,Voltaire, , , , ,,upload.wikimedia.org/wikipedia/commons/thumb/3/3b/David_Garrick_as_Kitely_in_%27Every_Man_in_his_Humour_by_Sir_Joshua_Reynolds.jpg/240px-David_Garrick_as_Kitely_in_%27Every_Man_in_his_Humour_by_Sir_Joshua_Reynolds.jpg,24563,http://viaf.org/24563,34,17,51
1462,"Voltaire, Rousseau, Hume, Prie, Entresol, Geoffrin, Holbach","Horace Walpole, 4th earl of Orford","politician,author,novelist,medievalist",,,,,"Letters_Literary, Letters_Antiquarian","Elite, Government",Cultural,,Royal Society,,,,,"Montagu, Prie, Entresol, Geoffrin, Holbach",,,,,Male,English,1717,1797,London,England,London,England, , ,Voltaire,Rousseau, ,Hume, ,,http://upload.wikimedia.org/wikipedia/commons/a/a0/Horace_Walpole.jpg,17231985,http://viaf.org/17231985,179,36,215
1463,"Voltaire, D'Alembert, Deffand, Necker",Suzanne Necker,salon hostess,,,,,Letters_Literary,Elite,,,,,,,,"Deffand, Necker",,,,,Female,French,1739,1794,,France,Beaulieu Castle (Lausanne),Switzerland, , ,Voltaire, ,D'Alembert, , ,,,10202880,http://viaf.org/10202880,55,14,69
1464,Necker,"http://en.wikipedia.org/wiki/David_Murray,_2nd_Earl_of_Mansfield",,,,,,,"Nobility, Elite",,,,,,,,"Necker_Clery, Necker_dinner",,,,,Male,English,,,,,,,,,,,,,,,,,,,,
1465,"Necker, Geoffrin",La Clairon,actress,,,,,,,"Artist, Cultural",,,,,,,"Necker_Clery, Geoffrin",,,,,Female,French,,,CondÈ-sur-l'Escaut,France,Paris,France,,,,,,,,,,95241722,https://viaf.org/viaf/95241722/,,,
1466,"Deffand, Necker, Stael","AmÈlie de Boufflers, duchesse de Lauzun, duchesse de Biron",aristocrat,,,duchesse,,,"Nobility, Elite, Court",,,,,,,,"Deffand, Necker_Clery, Necker_SaintOuen, Necker_dinner, Stael, Necker_ControleGeneral",,,,,Female,French,1751,1794,,France,,France,,,,,,,,,,,,,,
1467,Necker,madame Lecomte,,,,,,,,,,,,,,,Necker_Clery,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1468,Necker,M. de Boisgelin (archevêque d'Aix),clergy,,,,archevêque,"Political Economy, Letters_Literary","Elite, Government",,Catholic_High-ranking officials,French Academy,,,,,Necker_ControleGeneral,,,,,Male,French,,,Rennes,France,,,,,,,,,,,,89057625,https://viaf.org/viaf/89057625/,,,
1469,Necker,Pierre Victurnien Vergniaud,,,,,,Political Economy,Government,Legal,,,,,,,Necker_ControleGeneral,,,,,Male,French,,,Limoges,France,Paris,France,,,,,,,,,,,,,,
1470,"Necker, Deffand ",Vicomtesse de Cambise,aristocrat,,,vicomtesse,,,"Nobility, Elite, Court",,,,,,,,"Necker_SaintOuen, Deffand",,,,,Female,French,,1809,,,Richmond,England,,,,,,,,,,,,,,
1471,Necker,Comtesse de Broglie,aristocrat,,,comtesse,,,"Nobility, Elite, Court",,,,,,,,Necker_SaintOuen,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1472,"Necker, Stael","Anne Louise Germaine de Staël, Baroness Staël von Holstein","author,salon hostess",,,baronne,,"Letters_Literary, Letters_Philosophical, Political Economy","Elite, Nobility",,,Academy of Rouen,,,Yes,Yes,"Necker, Stael",,,,,Female,French,1766,1817,Paris,France,Paris,France, , , , , , , ,,http://upload.wikimedia.org/wikipedia/commons/1/11/Madame_de_Sta%C3%ABl.jpg,89204033,http://viaf.org/89204033,3,1,4
1473,"Voltaire, D'Alembert, Rousseau, Encyclopedistes, Dupin, Arnould, Prie, Quinault, Holbach",François Marie Arouet [Voltaire],"author,essayist,philosopher",,,,,"Letters_Philosophical, Letters_Literary",Elite,Cultural,,"French Academy, Academy of Lyon, Royal Society, St Petersburg Academy, Berlin Academy",Yes,,,,"Dupin, Bolingbroke, Arnould, Prie, Quinault, Holbach",Yes,,,Neuf Sœurs,Male,French,1694,1778,Paris,France,Paris,France, , ,Voltaire,Rousseau,D'Alembert, , ,,http://upload.wikimedia.org/wikipedia/commons/3/39/Nicolas_de_Largilli%C3%A8re%2C_Fran%C3%A7ois-Marie_Arouet_dit_Voltaire_%28vers_1724-1725%29_-001.jpg,36925746,http://viaf.org/36925746,3154,15098,18252
1474,"Voltaire, D'Alembert, Encyclopedistes, Lespinasse, Tencin, Epinay, Deffand, Necker, Holbach",Jean François Marmontel,"author,playwright,critic",,,,,Letters_Literary,Government,"Cultural, Education",,"French Academy, AcadÈmie des jeux floraux, Academy of Rouen",Yes,Yes,,,"Tencin, Epinay, Lespinasse, Deffand_Beaune, Necker, Holbach",Yes,,,Neuf Sœurs,Male,French,1723,1799,Bort-les-Orgues,France,Habloville,France, , ,Voltaire, ,D'Alembert, , ,,http://upload.wikimedia.org/wikipedia/commons/d/dc/Jean-Francois_Marmontel.jpg,7393886,http://viaf.org/7393886,76,31,107
1475,"Voltaire, Rousseau, Lespinasse",SÈbastien Roch Nicolas Chamfort,"journalist,poet,author,playwright",,,,,Letters_Literary,Court,Cultural,,French Academy,Yes,,Yes,,Lespinasse,Yes,Yes,,Neuf Sœurs,Male,French,1740,1794,Clermont-Ferrand,France,,unknown, , ,Voltaire,Rousseau, , , ,,upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Nicolas_Chamfort.jpg/220px-Nicolas_Chamfort.jpg,31994287,http://viaf.org/31994287,7,4,11
1476,"D'Alembert, Hume, Holbach",Benjamin Franklin,"politician,scientist",,,,,Sciences,"Government, Elite",,,"Royal Society, RoyalSociety_Edinburg, St Petersburg Academy",,,,,Holbach,Yes,,,Neuf Sœurs,Male,American,1706,1790,Boston,America,Philadelphia,America, , , , ,D'Alembert,Hume, ,,upload.wikimedia.org/wikipedia/commons/thumb/c/cc/BenFranklinDuplessis.jpg/220px-BenFranklinDuplessis.jpg,56609913,http://viaf.org/56609913,41,36,77
1477,Prie,Denis Dodart,"academy member,physician,doctor,scientist,botanist",,,,,"Sciences_Natural, Sciences",,"Gardening-farming, Medical, Cultural",,AcadÈmie des sciences,Yes,,Yes,,Prie,,,,,Male,French,1634,1707,Paris,France,Paris,France, , , , , , , ,,upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Denis_Dodart_1634-1707.jpg/220px-Denis_Dodart_1634-1707.jpg,17320058,http://viaf.org/17320058,0,1,1
1478,"Voltaire, Prie","Louis d'Aubusson, duc de La Feuillade","general,army officer,soldier",,high-ranking_general,duc,,,"Nobility, Military, Government",,,,,,,,Prie,,,,,Male,French,1673,1725,,France,Marly-le-Roi,France, , ,Voltaire, , , , ,,http://upload.wikimedia.org/wikipedia/commons/d/d8/Louis_d%27Aubusson%2C_duc_de_La_Feuillade.jpg,171010739,http://viaf.org/viaf/171010739,1,0,1
1479,"Voltaire, Prie","Claude Alexandre de Bonneval, comte de Bonneval","army officer,soldier,adventurer",,officer,comte,,,"Military, Government, Nobility",,,,,,,,Prie,,,,,Male,French,1675,1747,,France,Istanbul,Turkey, , ,Voltaire, , , , ,,upload.wikimedia.org/wikipedia/commons/thumb/3/34/Bonneval-pasha.jpg/250px-Bonneval-pasha.jpg,19812753,http://viaf.org/19812753,0,1,1
1480,Prie,"Jeanne Agnès Berthelot de PlÈneuf, marquise de Prie",adventurer,,,marquise,,,"Nobility, Elite",,,,,,,,Prie,,,,,Female,French,1698,1727,,France,,unknown, , , , , , , ,,,65159234,http://viaf.org/65159234,0,1,1
1481,"Voltaire, Prie, Tencin","Louis François Armand Du Plessis, duc de Richelieu","courtier,army officer,diplomat,soldier",diplomat,high-ranking_marshal,duc,,,"Government, Court, Elite, Military, Nobility",,,"French Academy, AcadÈmie des sciences",Yes,,,,"Prie, Tencin",,,,,Male,French,1696,1788,Paris,France,Paris,France, , ,Voltaire, , , , ,,http://upload.wikimedia.org/wikipedia/commons/6/63/Jean-Marc_Nattier_%281685-1766%29_-_Portret_van_maarschalk_hertog_Richelieu_-_Lissabon_Museu_Calouste_Gulbenkian_21-10-2010_13-34-54.jpg,69041169,http://viaf.org/69041169,269,33,302
1482,"Voltaire, Quinault",Guillaume Amfrye de Chaulieu,"poet,author,conversationalist",,,,,Letters_Literary,"Court, Elite",,Catholic_Clergy,,,,,,Quinault,,,,,Male,French,1639,1720,Fontenay,France,,unknown, , ,Voltaire, , , , ,,upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Guillaume_Amfrye_Chaulieu.jpg/235px-Guillaume_Amfrye_Chaulieu.jpg,27174209,http://viaf.org/27174209,2,2,4
1483,"Voltaire, Quinault","Jean FrÈdÈric PhÈlypeaux, comte de Maurepas",statesman,minister,,comte,,Letters,"Nobility, Elite, Government, Military",,,AcadÈmie des sciences,Yes,,Yes,,Quinault,,,,,Male,French,1701,1781,Versailles,France,Versailles,France, , ,Voltaire, , , , ,,,19790656,http://viaf.org/19790656,27,32,59
1484,"Voltaire, Quinault","HonorÈ Armand Hector de Villars, duc de Villars","politician,aristocrat",,,duc,,,"Elite, Government, Nobility",,,"French Academy, Academy of Aix-en-Provence",Yes,,,,Quinault,,,,,Male,French,1702,1770,,France,,unknown, , ,Voltaire, , , , ,,http://upload.wikimedia.org/wikipedia/commons/e/ee/Honor%C3%A9-Armand_de_Villars.PNG,44290082,http://viaf.org/viaf/44290082/,3,4,7
1485,Quinault,Charles CollÈ,"author,playwright,songwriter",,,,,Letters_Literary,,"Artist, Cultural",,,,,,,"Quinault, Caveau",,,,,Male,French,1709,1783,Paris,France,Paris,France, , , , , , , ,,http://upload.wikimedia.org/wikipedia/commons/f/f6/Charles_Coll%C3%A9.jpg,29543878,http://viaf.org/29543878,0,5,5
1486,Quinault,Mme Balincourt,,,,,,,,,,,,,,,Quinault,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1487,"Quinault, Richelieu","Charles de Lorraine, comte d'Armagnac",,,,comte,,,"Nobility, Elite, Court",,,,,,,,"Quinault, Richelieu_Arcueil",,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1488,Quinault,"Louis PhÈlypeaux, comte de Saint-Florentin","politician, aristocrat",,,comte,,,"Nobility, Elite",,,,,,,,Quinault,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1489,Quinault,Louis de Cahusac,"librettist, playwright, aristocrat",,,,,Letters_Literary,"Elite, Government, Nobility","Cultural, Legal",,"SociÈtÈ littÈraire de Montauban, Berlin Academy",,,,,Quinault,,,,,Male,French,1706,1759,Montauban,France,Paris,France,,,,,,,,,,,,,,
1490,Quinault,abbÈ Joseph SÈguy,clergy,,,,abbÈ,"Letters, Letters_ancient",,,Catholic_Clergy,"French Academy, Academy de La Rochelle",Yes,,,,Quinault,,,,,Male,French,1689,1736,Rodez,France,Paris,France,,,,,,,,,,66457572,http://viaf.org/viaf/66457572,,,
1491,Quinault,Pierre JÈliotte,,,,,,,,,,,,,,,Quinault,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1492,Quinault,Lolotte Camasse,,,,,,,,,,,,,,,Quinault,,,,,?,French,,,,,,,,,,,,,,,,,,,,
1493,Quinault,Marie-Maximilienne-Françoise de Longeville,,,,,,,,,,,,,,,Quinault,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1494,"Voltaire, Quinault, Geoffrin",Alexis Piron,playwright,,,,,Letters_Literary,,Cultural,,Academy of Dijon,,,Yes,Yes,"Quinault, Geoffrin, Caveau",,,,,Male,French,1689,1773,Dijon,France,Paris,France, , ,Voltaire, , , , ,,upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Alexis_Piron.jpg/220px-Alexis_Piron.jpg,76321392,http://viaf.org/76321392,5,18,23
1495,"Graffigny, Quinault",abbÈ PÈrginy,clergy,,,,,,,,Catholic_Clergy,,,,,,"Quinault, Graffigny_dEnfer",,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1496,"Graffigny, Quinault",Benoit-Etienne Berthier,,,,,,,,,,,,,,,"Quinault, Graffigny_dEnfer",,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1497,"Voltaire, Geoffrin, Deffand, Quinault, Tencin","Antoine de Feriol, comte de Pont-de-Veyle","aristocrat, nephew of Madame de Tencin",,,comte,,Letters_Literary,"Elite, Government, Nobility",Cultural,,,,,,,"Quinault, Tencin, Geoffrin, Deffand",,,,,Male,French,1697,1774,Pont-de-Veyle,France,Paris,France, , ,Voltaire, , , , ,,,59159024,"https://viaf.org/viaf/59159024/#Pont-de-Veyle,_1697-1774",10,0,10
1498,"Richelieu, Graffigny",marquis de Crèvecoeur,aristocrat,,,marquis,,,"Nobility, Elite",,,,,,,,"Richelieu_Arcueil, Graffigny ",,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1499,"Richelieu, Graffigny",marquise de Crèvecoeur,aristocrat,,,marquise,,,"Nobility, Elite",,,,,,,,"Richelieu_Arcueil, Graffigny",,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1500,Richelieu,comte de Rastignac,aristocrat,,,comte,,,"Nobility, Elite",,,,,,,,Richelieu_Arcueil,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1501,Richelieu,daughter of duchesse du Maine,aristocrat,,,,,,"Nobility, Elite",,,,,,,,Richelieu_Arcueil,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1502,Richelieu,Princesse de Lambesc,aristocrat,,,princesse,,,"Nobility, Elite, Court",,,,,,,,Richelieu_Arcueil,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1503,Richelieu,daughter of princesse de Lambesc,aristocrat,,,,,,"Nobility, Elite",,,,,,,,Richelieu_Arcueil,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1504,Richelieu,chevalier de MeslÈ,aristocrat,,,chevalier,,,"Nobility, Elite",,,,,,,,Richelieu_Arcueil,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1505,Richelieu,Marquis de Fimarcon,aristocrat,,,marquis,,,"Nobility, Elite",,,,,,,,Richelieu_Arcueil,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1506,Richelieu,marquis de Villaines,aristocrat,,,marquis,,,"Nobility, Elite",,,,,,,,Richelieu_Arcueil,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1507,Richelieu,abbÈ de BÈthune,clergy,,,,,,"Nobility, Elite",,Catholic_Clergy,,,,,,Richelieu_Arcueil,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1508,Richelieu,marquis de Saint-Pierre,aristocrat,,,marquis,,,"Nobility, Elite",,,,,,,,Richelieu_Arcueil,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1509,Richelieu,marquis de Surgères,aristocrat,,,marquis,,,"Nobility, Elite",,,,,,,,Richelieu_Arcueil,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1510,Richelieu,bishop of Metz,bishop,,,archevêque,,,"Nobility, Elite",,,,,,,,Richelieu_Arcueil,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1511,Richelieu,"Gilles de SouvrÈ, Marquis de Courtanvaux, Baron de Lezines",aristocrat,,,"baron, marquis",,,"Nobility, Military, Government",,,,,,,,Richelieu_Arcueil,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1512,Richelieu,Melchior de Polignac,cardinal,,,,,"Letters_Antiquarian, Letters_Literary","Nobility, Elite, Government",Artist,Catholic_High-ranking officials ,,,,,,Richelieu_Arcueil,,,,,Male,French,,,Le Puy-en-Velay,,Paris,,,,,,,,,,,89067645,https://viaf.org/viaf/89067645/,,,
1513,Richelieu,Silva,,,,,,,,,,,,,,,Richelieu_Paris,,,,,Male,?,,,,,,,,,,,,,,,,,,,,
1514,Richelieu,Lord Annandale,aristocrat,,,,,,"Nobility, Elite",,,,,,,,Richelieu_Paris,,,,,Male,English,,,,,,,,,,,,,,,,,,,,
1515,Richelieu,"Anne de Rohan-Chabot, dame de Fontenay, princesse de Soubise",aristocrat,,,"princesse, dame",,,"Nobility, Elite, Court",,,,,,,,Richelieu_Paris,,,,,Female,French,,,,,Paris,,,,,,,,,,,,,,,
1516,Richelieu,M de Plainmont,aristocrat,,,,,,Nobility,,,,,,,,Richelieu_Paris,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1517,Richelieu,duc de Vaujour,aristocrat,,,duc,,,"Nobility, Elite",,,,,,,,Richelieu_Paris,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1518,Richelieu,marquis d'Armenonville,aristocrat,,,marquis,,,"Nobility, Elite",,,,,,,,Richelieu_Paris,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1519,Saint-Lambert,"Le Clerc de La Bruère, Claude-Antoine",aristocrat,,,,,,"Nobility, Elite",,,,,,,,Saint-Lambert,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1520,"Lambert, Deffand",Martial-Louis de Beaupoil de Saint-Aulaire (??? or just Louis?),aristocrat,,,,,,"Nobility, Government, Elite",,Clergy_Catholic,,,,,,"Sceaux, Lambert, Deffand",,,,,Male,French,1719,1798,Gorre,France,Fribourg-en-Brisgau,Germany,,,,,,,,,,,,,,
1521,Scudery,Valentin Conrart,writer,,,,,,,,Protestant_Calvanist,French Academy,,,,,Scudery_Marais,,,,,Male,French,1603,1675,Paris,France,Paris,France,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/5/5c/Valentin_Conrart.jpg,36916524,https://viaf.org/viaf/36916524,,,
1522,Scudery,Henriette de Coligny de La Suze,"writer, socialite, prÈciseuse",,,comtesse,,Letters_Literary,"Nobility, Elite",,,,,,,,Scudery_Marais,,,,,Female,French,,,,,,,,,,,,,,,,19832128,http://viaf.org/viaf/19832128,,,
1523,Scudery,Mlle Bocquet,Composer,,,,,,Elite,,,,,,,,Scudery_Marais,,,,,Female,French,,,,,Paris,,,,,,,,,,,,,,,
1524,Scudery,Mme d'Aligre,"aristocrat, socialite, prÈcieuse",,,,,,"Nobility, Elite",,,,,,,,Scudery_Marais,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1525,Scudery,Mme de Platbuisson,"aristocrat, socialite, prÈcieuse",,,,,,"Nobility, Elite",,,,,,,,Scudery_Marais,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1526,Scudery,"Françoise d'AubignÈ, Marquise de Maintenon","aristocrat, socialite, prÈcieuse",,,,,,"Nobility, Elite",,,,,,,,Scudery_Marais,,,,,Female,French,,,Niort,,Saint-Cyr-l'…cole,,,,,,,,,,,95293754,,,,
1527,Scudery,Mme Argonnais,"aristocrat, socialite, prÈcieuse",,,,,,"Nobility, Elite",,,,,,,,Scudery_Marais,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1528,Scudery,Mme d'Oseville,"aristocrat, socialite, prÈcieuse",,,,,,"Nobility, Elite",,,,,,,,Scudery_Marais,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1529,Scudery,Mlle d'Aumale,"aristocrat, socialite, prÈcieuse",,,,,,"Nobility, Elite",,,,,,,,Scudery_Marais,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1530,Scudery,Mlle du Val,"aristocrat, socialite, prÈcieuse",,,,,,"Nobility, Elite",,,,,,,,Scudery_Marais,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1531,Scudery,Catherine Françoise d' Arpajon,"aristocrat, socialite, prÈcieuse",,,,,,"Nobility, Elite",,,,,,,,Scudery_Marais,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1532,Scudery,AngÈlique Robineau,"aristocrat, socialite, prÈcieuse",,,,,,Elite,,,,,,,,Scudery_Marais,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1533,Scudery,marquise de Saint-Ange,"aristocrat, socialite, prÈcieuse",,,marquise,,,"Nobility, Elite",,,,,,,,Scudery_Marais,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1534,Scudery,"Madeleine de SouvrÈ, marquise de SablÈ","aristocrat, socialite, prÈcieuse, writer",,,marquise,,,"Nobility, Elite",,,,,,,,Scudery_Marais,,,,,Female,French,,,,,"Port-Royal Abbey, Paris",,,,,,,,,,,,,,,
1535,Scudery,duchesse de Saint-Simon,,,,duchesse,,,"Nobility, Elite",,,,,,,,Scudery_Marais,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1536,Scudery,Mme la prÈsidente de Martigny de Rouen,,,,,,,"Nobility, Elite",,,,,,,,Scudery_Marais,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1537,Scudery,comtesse de Maure,,,,comtesse,,,"Nobility, Elite",,,,,,,,Scudery_Marais,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1538,Scudery,comtesse de BrÈgy,,,,comtesse,,,"Nobility, Elite",,,,,,,,Scudery_Marais,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1539,Scudery,"Marie de Rabutin-Chantal, marquise de SÈvignÈ",,,,marquise,,Letters_Literary,"Nobility, Elite",,,,,,,,Scudery_Marais,,,,,Female,French,1626,1696,Paris,France,Grignan,France,,,,,,,,,http://upload.wikimedia.org/wikipedia/commons/9/9f/Marquise_de_SÈvignÈ.jpg,32002865,http://viaf.org/viaf/32002865,,,
